WORD	EXPRESSED_MORAL	word_matches_potential_word_from data	adjusted_endorsement	most_similar_moral_word	word_matches_moral_word_from_original lexicon	similarity
atmosphere	8.5		7.727272727272727	region		0.9090909090909091
livestock	2.28571428571		2.0952380952341665	bull		0.9166666666666666
lineage	8.166666666669999		7.622222222225332	family		0.9333333333333333
business	8.875		8.283333333333333	firm		0.9333333333333333
quarter	8.5		8.0	part		0.9411764705882353
occupation	2.875		2.6833333333333336	position		0.9333333333333333
caper	2.6666666666666696		2.444444444444447	larceny		0.9166666666666666
channel	8.5		7.933333333333334	liaison		0.9333333333333333
wilderness	2.77777777778		2.5925925925946665	barren		0.9333333333333333
curve	1.5		1.3846153846153846	bend		0.9230769230769231
mesh	1.33333333333		1.2444444444413332	catch		0.9333333333333333
book	7.0		6.363636363636363	ticket		0.9090909090909091
knowledge_domain	5.2		4.800000000000001	discipline		0.9230769230769231
hero	8.5	Y	8.16	character		0.96
flock	8.875		8.068181818181818	congregation		0.9090909090909091
batch	6.375		5.795454545454545	group	Y	0.9090909090909091
originator	6.375		6.039473684210526	founder	Y	0.9473684210526315
scratch	2.77777777778		2.5641025641046156	blemish		0.9230769230769231
tuberosity	6.625		6.115384615384616	process		0.9230769230769231
remark	3.5		3.230769230769231	rib		0.9230769230769231
marker	2.875		2.653846153846154	spot		0.9230769230769231
doe	2.28571428571		2.0952380952341665	bull		0.9166666666666666
Department_of_Energy	5.2		4.800000000000001	Department_of_the_Interior		0.9230769230769231
Grant	2.28571428571		2.1768707482952383	actor		0.9523809523809523
reserve	8.0		7.2727272727272725	devote		0.9090909090909091
Arnold	1.8		1.728	traitor		0.96
angel	8.0		7.619047619047619	patron		0.9523809523809523
destruction	2.77777777778		2.5925925925946665	ravage		0.9333333333333333
end	8.5		8.0	part		0.9411764705882353
second	7.857142857142861		7.3333333333333375	agreement		0.9333333333333333
combining	8.5		7.933333333333334	mix		0.9333333333333333
connection	6.833333333330001		6.377777777774667	junction		0.9333333333333333
compound	8.5		7.727272727272727	mix		0.9090909090909091
articulation	8.5		7.727272727272727	connection		0.9090909090909091
substance_abuse	3.5		3.2941176470588234	misuse		0.9411764705882353
organization	7.1428571428600005		6.666666666669334	order		0.9333333333333333
constitution	5.6		5.333333333333333	communization		0.9523809523809523
class	7.857142857142861		7.142857142857146	brotherhood	Y	0.9090909090909091
quarrel	7.5		7.105263157894736	bicker		0.9473684210526315
grade	2.28571428571		2.158730158726111	bull		0.9444444444444444
kind	8.0		7.529411764705882	category		0.9411764705882353
form	6.375		5.95	root		0.9333333333333333
flow	1.42857142857		1.353383458645263	spill		0.9473684210526315
arsonist	1.5	Y	1.4347826086956523	criminal		0.9565217391304348
stoker	7.1428571428600005		6.547619047621667	lumberman		0.9166666666666666
curate	6.0		5.454545454545454	acolyte		0.9090909090909091
minister	6.0	Y	5.454545454545454	official		0.9090909090909091
focus	8.0		7.529411764705882	concentration		0.9411764705882353
room	6.0		5.647058823529411	cell		0.9411764705882353
way	8.0		7.529411764705882	category		0.9411764705882353
direction	8.71428571429		7.922077922081818	opposition		0.9090909090909091
style	6.625		6.115384615384616	process		0.9230769230769231
confide	6.375		5.884615384615385	unwrap		0.9230769230769231
pull	7.5		6.818181818181818	side		0.9090909090909091
bunk	2.28571428571		2.109890109886154	bullshit		0.9230769230769231
workplace	1.0		0.9333333333333333	workshop		0.9333333333333333
safety_valve	7.5		6.818181818181818	clack_valve		0.9090909090909091
slope	3.3333333333333304		3.0303030303030276	fall		0.9090909090909091
play	8.0		7.529411764705882	house		0.9411764705882353
hunt	7.1428571428600005		6.666666666669334	club		0.9333333333333333
escape	6.375		5.95	break		0.9333333333333333
secret_agent	2.875		2.76	spy		0.96
private_detective	2.875		2.6136363636363638	sleuth		0.9090909090909091
core	6.0		5.538461538461538	cadre	Y	0.9230769230769231
middle	8.5	Y	8.0	part		0.9411764705882353
center	2.28571428571		2.109890109886154	bull's_eye		0.9230769230769231
program	1.33333333333		1.2222222222191665	juggle		0.9166666666666666
Ravel	3.25		2.9791666666666665	Coward		0.9166666666666666
Doctor_of_the_Church	6.375		5.795454545454545	Church_Father		0.9090909090909091
wrongdoer	1.85714285714		1.7593984962378946	deserter		0.9473684210526315
spring	6.375		5.884615384615385	unwrap		0.9230769230769231
sacrifice	3.3333333333333304		3.0303030303030276	fell		0.9090909090909091
collapse	6.375		5.884615384615385	cave_in		0.9230769230769231
cave_in	6.375		5.884615384615385	collapse		0.9230769230769231
cut	3.5		3.2666666666666666	roast		0.9333333333333333
stinger	3.5		3.230769230769231	abuse		0.9230769230769231
Cancer	8.0		7.384615384615385	sign_of_the_zodiac		0.9230769230769231
exhaust	2.77777777778		2.5925925925946665	waste		0.9333333333333333
change_of_location	1.33333333333		1.2444444444413332	entrance		0.9333333333333333
sound	7.5		6.923076923076923	chorus		0.9230769230769231
rifle	2.8		2.5666666666666664	repeating_firearm		0.9166666666666666
blend	8.5		8.0	mix		0.9411764705882353
game	1.33333333333		1.2549019607811764	catch		0.9411764705882353
hind	2.875		2.7058823529411766	hart		0.9411764705882353
interest	8.5		7.846153846153847	share		0.9230769230769231
spine	6.625		6.115384615384616	process		0.9230769230769231
covering	7.5		6.923076923076923	roof		0.9230769230769231
screen	1.125		1.05	blind		0.9333333333333333
